Simulation_ID,Stock_Basket,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Total_Invested,Final_Value,Net_Profit,XIRR_Pct,Capital_Multiple,Beat_NiftyBeES,XIRR_Bucket,Bucket_Sort
458,ASIANPAINT + RELIANCE + SBIN + SUZLON + TRENT,ASIANPAINT,RELIANCE,SBIN,SUZLON,TRENT,2010000.0,11661114.41,9651114.41,18.72,5.8,1,18% - 22% (High Alpha),5
459,HDFCBANK + ICICIBANK + IDEA + INFY + M&M,HDFCBANK,ICICIBANK,IDEA,INFY,M&M,2010000.0,6561758.59,4551758.59,12.92,3.26,1,12% - 15% (Index Level),3
460,HDFCBANK + ITC + TATAPOWER + TCS + TITAN,HDFCBANK,ITC,TATAPOWER,TCS,TITAN,2010000.0,9230446.32,7220446.32,16.38,4.59,1,15% - 18% (Solid Alpha),4
461,LT + MARUTI + RELIANCE + TCS + TMPV,LT,MARUTI,RELIANCE,TCS,TMPV,2010000.0,6238086.02,4228086.02,12.4,3.1,1,12% - 15% (Index Level),3
462,BAJFINANCE + ICICIBANK + TCS + TITAN + TMPV,BAJFINANCE,ICICIBANK,TCS,TITAN,TMPV,2010000.0,26502637.53,24492637.53,26.85,13.19,1,> 22% (Exceptional),6
463,MARUTI + SUZLON + TATAPOWER + TITAN + YESBANK,MARUTI,SUZLON,TATAPOWER,TITAN,YESBANK,2010000.0,10175486.95,8165486.95,17.36,5.06,1,15% - 18% (Solid Alpha),4
464,ASIANPAINT + LT + M&M + TMPV + YESBANK,ASIANPAINT,LT,M&M,TMPV,YESBANK,2010000.0,5985936.67,3975936.67,11.98,2.98,1,8% - 12% (Moderate),2
465,ASIANPAINT + IDEA + INFY + TMPV + YESBANK,ASIANPAINT,IDEA,INFY,TMPV,YESBANK,2010000.0,3463972.18,1453972.18,6.19,1.72,0,< 8% (Lagging Market),1
466,HDFCBANK + INFY + ITC + LT + TMPV,HDFCBANK,INFY,ITC,LT,TMPV,2010000.0,4846445.13,2836445.13,9.78,2.41,0,8% - 12% (Moderate),2
467,ASIANPAINT + BAJFINANCE + SBIN + TATAPOWER + YESBANK,ASIANPAINT,BAJFINANCE,SBIN,TATAPOWER,YESBANK,2010000.0,23238162.9,21228162.9,25.55,11.56,1,> 22% (Exceptional),6
468,ICICIBANK + INFY + LT + RELIANCE + TATAPOWER,ICICIBANK,INFY,LT,RELIANCE,TATAPOWER,2010000.0,7657288.78,5647288.78,14.5,3.81,1,12% - 15% (Index Level),3
469,BAJFINANCE + ICICIBANK + IDEA + ITC + YESBANK,BAJFINANCE,ICICIBANK,IDEA,ITC,YESBANK,2010000.0,21660301.53,19650301.53,24.86,10.78,1,> 22% (Exceptional),6
470,BAJFINANCE + HDFCBANK + INFY + LT + MARUTI,BAJFINANCE,HDFCBANK,INFY,LT,MARUTI,2010000.0,23765258.27,21755258.27,25.77,11.82,1,> 22% (Exceptional),6
471,ICICIBANK + IDEA + RELIANCE + SBIN + TATAPOWER,ICICIBANK,IDEA,RELIANCE,SBIN,TATAPOWER,2010000.0,6986740.19,4976740.19,13.56,3.48,1,12% - 15% (Index Level),3
472,HDFCBANK + ICICIBANK + LT + TMPV + YESBANK,HDFCBANK,ICICIBANK,LT,TMPV,YESBANK,2010000.0,5435356.04,3425356.04,10.98,2.7,0,8% - 12% (Moderate),2
473,BAJFINANCE + LT + MARUTI + SBIN + TCS,BAJFINANCE,LT,MARUTI,SBIN,TCS,2010000.0,24167890.52,22157890.52,25.94,12.02,1,> 22% (Exceptional),6
474,BAJFINANCE + ICICIBANK + INFY + LT + TATAPOWER,BAJFINANCE,ICICIBANK,INFY,LT,TATAPOWER,2010000.0,24501080.17,22491080.17,26.07,12.19,1,> 22% (Exceptional),6
475,BAJFINANCE + ICICIBANK + IDEA + LT + TITAN,BAJFINANCE,ICICIBANK,IDEA,LT,TITAN,2010000.0,27142185.44,25132185.44,27.09,13.5,1,> 22% (Exceptional),6
476,ASIANPAINT + BAJFINANCE + INFY + TCS + YESBANK,ASIANPAINT,BAJFINANCE,INFY,TCS,YESBANK,2010000.0,21957182.25,19947182.25,24.99,10.92,1,> 22% (Exceptional),6
477,ITC + SUZLON + TCS + TITAN + YESBANK,ITC,SUZLON,TCS,TITAN,YESBANK,2010000.0,8498282.26,6488282.26,15.55,4.23,1,15% - 18% (Solid Alpha),4
478,BAJFINANCE + HDFCBANK + ICICIBANK + TRENT + YESBANK,BAJFINANCE,HDFCBANK,ICICIBANK,TRENT,YESBANK,2010000.0,27129171.47,25119171.47,27.08,13.5,1,> 22% (Exceptional),6
479,HDFCBANK + INFY + TATAPOWER + TCS + YESBANK,HDFCBANK,INFY,TATAPOWER,TCS,YESBANK,2010000.0,4908459.97,2898459.97,9.92,2.44,0,8% - 12% (Moderate),2
480,BAJFINANCE + SBIN + SUZLON + TCS + YESBANK,BAJFINANCE,SBIN,SUZLON,TCS,YESBANK,2010000.0,22860022.27,20850022.27,25.39,11.37,1,> 22% (Exceptional),6
481,BAJFINANCE + INFY + M&M + MARUTI + TCS,BAJFINANCE,INFY,M&M,MARUTI,TCS,2010000.0,24107522.42,22097522.42,25.91,11.99,1,> 22% (Exceptional),6
482,ASIANPAINT + HDFCBANK + MARUTI + SUZLON + TITAN,ASIANPAINT,HDFCBANK,MARUTI,SUZLON,TITAN,2010000.0,10862510.71,8852510.71,18.02,5.4,1,18% - 22% (High Alpha),5
483,BAJFINANCE + INFY + M&M + RELIANCE + TITAN,BAJFINANCE,INFY,M&M,RELIANCE,TITAN,2010000.0,27802804.38,25792804.38,27.32,13.83,1,> 22% (Exceptional),6
484,HDFCBANK + ICICIBANK + M&M + SBIN + YESBANK,HDFCBANK,ICICIBANK,M&M,SBIN,YESBANK,2010000.0,7057908.09,5047908.09,13.67,3.51,1,12% - 15% (Index Level),3
485,ITC + M&M + MARUTI + RELIANCE + TITAN,ITC,M&M,MARUTI,RELIANCE,TITAN,2010000.0,10917431.8,8907431.8,18.07,5.43,1,18% - 22% (High Alpha),5
486,ICICIBANK + M&M + RELIANCE + TATAPOWER + TMPV,ICICIBANK,M&M,RELIANCE,TATAPOWER,TMPV,2010000.0,7704721.69,5694721.69,14.56,3.83,1,12% - 15% (Index Level),3
487,HDFCBANK + ITC + LT + M&M + SUZLON,HDFCBANK,ITC,LT,M&M,SUZLON,2010000.0,7422572.22,5412572.22,14.18,3.69,1,12% - 15% (Index Level),3
488,LT + SUZLON + TATAPOWER + TCS + TRENT,LT,SUZLON,TATAPOWER,TCS,TRENT,2010000.0,11382971.54,9372971.54,18.48,5.66,1,18% - 22% (High Alpha),5
489,SBIN + SUZLON + TATAPOWER + TITAN + TRENT,SBIN,SUZLON,TATAPOWER,TITAN,TRENT,2010000.0,15136573.32,13126573.32,21.32,7.53,1,18% - 22% (High Alpha),5
490,BAJFINANCE + TATAPOWER + TCS + TITAN + TMPV,BAJFINANCE,TATAPOWER,TCS,TITAN,TMPV,2010000.0,26186563.03,24176563.03,26.73,13.03,1,> 22% (Exceptional),6
491,ASIANPAINT + BAJFINANCE + ITC + TCS + TRENT,ASIANPAINT,BAJFINANCE,ITC,TCS,TRENT,2010000.0,26872564.99,24862564.99,26.99,13.37,1,> 22% (Exceptional),6
492,ASIANPAINT + IDEA + LT + TITAN + TRENT,ASIANPAINT,IDEA,LT,TITAN,TRENT,2010000.0,13700101.57,11690101.57,20.33,6.82,1,18% - 22% (High Alpha),5
493,BAJFINANCE + IDEA + M&M + MARUTI + TITAN,BAJFINANCE,IDEA,M&M,MARUTI,TITAN,2010000.0,27432701.28,25422701.28,27.19,13.65,1,> 22% (Exceptional),6
494,ASIANPAINT + MARUTI + TCS + TITAN + TRENT,ASIANPAINT,MARUTI,TCS,TITAN,TRENT,2010000.0,14321826.97,12311826.97,20.77,7.13,1,18% - 22% (High Alpha),5
495,IDEA + RELIANCE + SBIN + TCS + TMPV,IDEA,RELIANCE,SBIN,TCS,TMPV,2010000.0,4795370.18,2785370.18,9.67,2.39,0,8% - 12% (Moderate),2
496,BAJFINANCE + IDEA + MARUTI + TITAN + TMPV,BAJFINANCE,IDEA,MARUTI,TITAN,TMPV,2010000.0,25689086.39,23679086.39,26.54,12.78,1,> 22% (Exceptional),6
497,ASIANPAINT + BAJFINANCE + SBIN + SUZLON + TITAN,ASIANPAINT,BAJFINANCE,SBIN,SUZLON,TITAN,2010000.0,27911509.42,25901509.42,27.36,13.89,1,> 22% (Exceptional),6
498,ASIANPAINT + IDEA + ITC + LT + SBIN,ASIANPAINT,IDEA,ITC,LT,SBIN,2010000.0,5697234.64,3687234.64,11.47,2.83,1,8% - 12% (Moderate),2
499,INFY + ITC + RELIANCE + SUZLON + YESBANK,INFY,ITC,RELIANCE,SUZLON,YESBANK,2010000.0,5180317.71,3170317.71,10.48,2.58,0,8% - 12% (Moderate),2
500,HDFCBANK + MARUTI + TATAPOWER + TITAN + TRENT,HDFCBANK,MARUTI,TATAPOWER,TITAN,TRENT,2010000.0,14691638.41,12681638.41,21.02,7.31,1,18% - 22% (High Alpha),5
501,HDFCBANK + ICICIBANK + ITC + TATAPOWER + TRENT,HDFCBANK,ICICIBANK,ITC,TATAPOWER,TRENT,2010000.0,10823990.8,8813990.8,17.98,5.39,1,15% - 18% (Solid Alpha),4
502,BAJFINANCE + M&M + MARUTI + TCS + YESBANK,BAJFINANCE,M&M,MARUTI,TCS,YESBANK,2010000.0,23457279.12,21447279.12,25.64,11.67,1,> 22% (Exceptional),6
503,HDFCBANK + RELIANCE + SBIN + TITAN + TMPV,HDFCBANK,RELIANCE,SBIN,TITAN,TMPV,2010000.0,9431837.62,7421837.62,16.6,4.69,1,15% - 18% (Solid Alpha),4
504,INFY + LT + RELIANCE + SBIN + TRENT,INFY,LT,RELIANCE,SBIN,TRENT,2010000.0,11019992.86,9009992.86,18.16,5.48,1,18% - 22% (High Alpha),5
505,ICICIBANK + M&M + SBIN + TRENT + YESBANK,ICICIBANK,M&M,SBIN,TRENT,YESBANK,2010000.0,11331694.28,9321694.28,18.44,5.64,1,18% - 22% (High Alpha),5
506,ASIANPAINT + IDEA + M&M + MARUTI + RELIANCE,ASIANPAINT,IDEA,M&M,MARUTI,RELIANCE,2010000.0,7222782.23,5212782.23,13.9,3.59,1,12% - 15% (Index Level),3
507,HDFCBANK + INFY + ITC + TATAPOWER + TITAN,HDFCBANK,INFY,ITC,TATAPOWER,TITAN,2010000.0,9212404.05,7202404.05,16.36,4.58,1,15% - 18% (Solid Alpha),4
508,IDEA + MARUTI + SBIN + SUZLON + TITAN,IDEA,MARUTI,SBIN,SUZLON,TITAN,2010000.0,10171035.68,8161035.68,17.36,5.06,1,15% - 18% (Solid Alpha),4
509,BAJFINANCE + HDFCBANK + ICICIBANK + M&M + TATAPOWER,BAJFINANCE,HDFCBANK,ICICIBANK,M&M,TATAPOWER,2010000.0,25249936.21,23239936.21,26.37,12.56,1,> 22% (Exceptional),6
510,BAJFINANCE + IDEA + ITC + M&M + YESBANK,BAJFINANCE,IDEA,ITC,M&M,YESBANK,2010000.0,21896620.0,19886620.0,24.97,10.89,1,> 22% (Exceptional),6
511,ASIANPAINT + HDFCBANK + ICICIBANK + LT + TMPV,ASIANPAINT,HDFCBANK,ICICIBANK,LT,TMPV,2010000.0,6612178.58,4602178.58,13.0,3.29,1,12% - 15% (Index Level),3
512,HDFCBANK + RELIANCE + SBIN + TATAPOWER + YESBANK,HDFCBANK,RELIANCE,SBIN,TATAPOWER,YESBANK,2010000.0,6080109.35,4070109.35,12.14,3.02,1,12% - 15% (Index Level),3
513,ASIANPAINT + BAJFINANCE + HDFCBANK + IDEA + TRENT,ASIANPAINT,BAJFINANCE,HDFCBANK,IDEA,TRENT,2010000.0,26738317.88,24728317.88,26.94,13.3,1,> 22% (Exceptional),6
514,ICICIBANK + RELIANCE + SBIN + TMPV + YESBANK,ICICIBANK,RELIANCE,SBIN,TMPV,YESBANK,2010000.0,5694760.72,3684760.72,11.46,2.83,1,8% - 12% (Moderate),2
515,IDEA + INFY + MARUTI + TITAN + TMPV,IDEA,INFY,MARUTI,TITAN,TMPV,2010000.0,8252510.39,6242510.39,15.25,4.11,1,15% - 18% (Solid Alpha),4
516,LT + MARUTI + SBIN + SUZLON + TMPV,LT,MARUTI,SBIN,SUZLON,TMPV,2010000.0,7056678.39,5046678.39,13.67,3.51,1,12% - 15% (Index Level),3
517,BAJFINANCE + HDFCBANK + IDEA + SBIN + SUZLON,BAJFINANCE,HDFCBANK,IDEA,SBIN,SUZLON,2010000.0,23155054.63,21145054.63,25.52,11.52,1,> 22% (Exceptional),6
518,HDFCBANK + IDEA + INFY + TITAN + TMPV,HDFCBANK,IDEA,INFY,TITAN,TMPV,2010000.0,7692660.21,5682660.21,14.54,3.83,1,12% - 15% (Index Level),3
519,HDFCBANK + MARUTI + RELIANCE + TATAPOWER + TRENT,HDFCBANK,MARUTI,RELIANCE,TATAPOWER,TRENT,2010000.0,11391716.13,9381716.13,18.49,5.67,1,18% - 22% (High Alpha),5
520,ASIANPAINT + HDFCBANK + MARUTI + TCS + TITAN,ASIANPAINT,HDFCBANK,MARUTI,TCS,TITAN,2010000.0,10048040.78,8038040.78,17.24,5.0,1,15% - 18% (Solid Alpha),4
521,LT + M&M + RELIANCE + SUZLON + TMPV,LT,M&M,RELIANCE,SUZLON,TMPV,2010000.0,7534897.53,5524897.53,14.33,3.75,1,12% - 15% (Index Level),3
522,BAJFINANCE + SUZLON + TATAPOWER + TITAN + TMPV,BAJFINANCE,SUZLON,TATAPOWER,TITAN,TMPV,2010000.0,27001032.95,24991032.95,27.03,13.43,1,> 22% (Exceptional),6
523,INFY + MARUTI + TCS + TMPV + YESBANK,INFY,MARUTI,TCS,TMPV,YESBANK,2010000.0,4277088.22,2267088.22,8.46,2.13,0,8% - 12% (Moderate),2
524,BAJFINANCE + M&M + MARUTI + TMPV + TRENT,BAJFINANCE,M&M,MARUTI,TMPV,TRENT,2010000.0,28086477.37,26076477.37,27.42,13.97,1,> 22% (Exceptional),6
525,M&M + MARUTI + TATAPOWER + TMPV + TRENT,M&M,MARUTI,TATAPOWER,TMPV,TRENT,2010000.0,11352017.24,9342017.24,18.46,5.65,1,18% - 22% (High Alpha),5
526,ASIANPAINT + IDEA + TATAPOWER + TCS + TRENT,ASIANPAINT,IDEA,TATAPOWER,TCS,TRENT,2010000.0,9809582.94,7799582.94,17.0,4.88,1,15% - 18% (Solid Alpha),4
527,BAJFINANCE + ITC + SUZLON + TITAN + TRENT,BAJFINANCE,ITC,SUZLON,TITAN,TRENT,2010000.0,31053162.57,29043162.57,28.41,15.45,1,> 22% (Exceptional),6
528,ICICIBANK + M&M + MARUTI + SBIN + TRENT,ICICIBANK,M&M,MARUTI,SBIN,TRENT,2010000.0,12754104.83,10744104.83,19.61,6.35,1,18% - 22% (High Alpha),5
529,BAJFINANCE + LT + SBIN + TCS + TRENT,BAJFINANCE,LT,SBIN,TCS,TRENT,2010000.0,27881826.53,25871826.53,27.35,13.87,1,> 22% (Exceptional),6
530,LT + M&M + SUZLON + TCS + TITAN,LT,M&M,SUZLON,TCS,TITAN,2010000.0,11341968.13,9331968.13,18.45,5.64,1,18% - 22% (High Alpha),5
531,HDFCBANK + ITC + RELIANCE + SUZLON + TMPV,HDFCBANK,ITC,RELIANCE,SUZLON,TMPV,2010000.0,5553772.05,3543772.05,11.2,2.76,1,8% - 12% (Moderate),2
532,BAJFINANCE + RELIANCE + SUZLON + TITAN + TMPV,BAJFINANCE,RELIANCE,SUZLON,TITAN,TMPV,2010000.0,26891701.69,24881701.69,26.99,13.38,1,> 22% (Exceptional),6
533,HDFCBANK + ITC + LT + TCS + TRENT,HDFCBANK,ITC,LT,TCS,TRENT,2010000.0,9839696.72,7829696.72,17.03,4.9,1,15% - 18% (Solid Alpha),4
534,BAJFINANCE + ITC + MARUTI + SUZLON + TRENT,BAJFINANCE,ITC,MARUTI,SUZLON,TRENT,2010000.0,27932622.94,25922622.94,27.37,13.9,1,> 22% (Exceptional),6
535,IDEA + ITC + SBIN + TATAPOWER + TMPV,IDEA,ITC,SBIN,TATAPOWER,TMPV,2010000.0,4665695.33,2655695.33,9.38,2.32,0,8% - 12% (Moderate),2
536,ASIANPAINT + INFY + ITC + MARUTI + TITAN,ASIANPAINT,INFY,ITC,MARUTI,TITAN,2010000.0,9596717.59,7586717.59,16.77,4.77,1,15% - 18% (Solid Alpha),4
537,BAJFINANCE + HDFCBANK + ICICIBANK + SBIN + YESBANK,BAJFINANCE,HDFCBANK,ICICIBANK,SBIN,YESBANK,2010000.0,23239975.25,21229975.25,25.55,11.56,1,> 22% (Exceptional),6
538,HDFCBANK + LT + SBIN + TCS + YESBANK,HDFCBANK,LT,SBIN,TCS,YESBANK,2010000.0,5521221.04,3511221.04,11.14,2.75,0,8% - 12% (Moderate),2
539,LT + M&M + RELIANCE + TITAN + TMPV,LT,M&M,RELIANCE,TITAN,TMPV,2010000.0,10595092.22,8585092.22,17.77,5.27,1,15% - 18% (Solid Alpha),4
540,HDFCBANK + IDEA + SBIN + TATAPOWER + TMPV,HDFCBANK,IDEA,SBIN,TATAPOWER,TMPV,2010000.0,5098976.25,3088976.25,10.31,2.54,0,8% - 12% (Moderate),2
541,ASIANPAINT + MARUTI + RELIANCE + SBIN + TATAPOWER,ASIANPAINT,MARUTI,RELIANCE,SBIN,TATAPOWER,2010000.0,7816782.07,5806782.07,14.71,3.89,1,12% - 15% (Index Level),3
542,INFY + M&M + SBIN + TATAPOWER + TRENT,INFY,M&M,SBIN,TATAPOWER,TRENT,2010000.0,11665863.07,9655863.07,18.73,5.8,1,18% - 22% (High Alpha),5
543,IDEA + M&M + MARUTI + TCS + TRENT,IDEA,M&M,MARUTI,TCS,TRENT,2010000.0,10607563.93,8597563.93,17.78,5.28,1,15% - 18% (Solid Alpha),4
544,BAJFINANCE + ITC + TATAPOWER + TITAN + TRENT,BAJFINANCE,ITC,TATAPOWER,TITAN,TRENT,2010000.0,30922766.24,28912766.24,28.37,15.38,1,> 22% (Exceptional),6
545,HDFCBANK + ITC + MARUTI + SBIN + SUZLON,HDFCBANK,ITC,MARUTI,SBIN,SUZLON,2010000.0,6819167.8,4809167.8,13.32,3.39,1,12% - 15% (Index Level),3
546,IDEA + ITC + M&M + RELIANCE + TATAPOWER,IDEA,ITC,M&M,RELIANCE,TATAPOWER,2010000.0,6405187.78,4395187.78,12.67,3.19,1,12% - 15% (Index Level),3
547,ASIANPAINT + BAJFINANCE + HDFCBANK + ICICIBANK + RELIANCE,ASIANPAINT,BAJFINANCE,HDFCBANK,ICICIBANK,RELIANCE,2010000.0,24412675.34,22402675.34,26.04,12.15,1,> 22% (Exceptional),6
548,BAJFINANCE + LT + M&M + TATAPOWER + TRENT,BAJFINANCE,LT,M&M,TATAPOWER,TRENT,2010000.0,29223501.92,27213501.92,27.81,14.54,1,> 22% (Exceptional),6
549,BAJFINANCE + INFY + SUZLON + TITAN + TRENT,BAJFINANCE,INFY,SUZLON,TITAN,TRENT,2010000.0,31274126.4,29264126.4,28.48,15.56,1,> 22% (Exceptional),6
550,BAJFINANCE + HDFCBANK + LT + TATAPOWER + TRENT,BAJFINANCE,HDFCBANK,LT,TATAPOWER,TRENT,2010000.0,28181310.16,26171310.16,27.46,14.02,1,> 22% (Exceptional),6
551,HDFCBANK + M&M + TCS + TMPV + TRENT,HDFCBANK,M&M,TCS,TMPV,TRENT,2010000.0,10108093.47,8098093.47,17.3,5.03,1,15% - 18% (Solid Alpha),4
552,IDEA + RELIANCE + SBIN + SUZLON + TITAN,IDEA,RELIANCE,SBIN,SUZLON,TITAN,2010000.0,9991653.03,7981653.03,17.18,4.97,1,15% - 18% (Solid Alpha),4
553,INFY + LT + RELIANCE + SUZLON + YESBANK,INFY,LT,RELIANCE,SUZLON,YESBANK,2010000.0,6119251.43,4109251.43,12.21,3.04,1,12% - 15% (Index Level),3
554,ITC + RELIANCE + SBIN + TITAN + TRENT,ITC,RELIANCE,SBIN,TITAN,TRENT,2010000.0,13973766.02,11963766.02,20.52,6.95,1,18% - 22% (High Alpha),5
555,BAJFINANCE + MARUTI + SUZLON + TATAPOWER + TCS,BAJFINANCE,MARUTI,SUZLON,TATAPOWER,TCS,2010000.0,24387641.64,22377641.64,26.03,12.13,1,> 22% (Exceptional),6
556,ICICIBANK + IDEA + TCS + TMPV + YESBANK,ICICIBANK,IDEA,TCS,TMPV,YESBANK,2010000.0,3973625.59,1963625.59,7.68,1.98,0,< 8% (Lagging Market),1
557,HDFCBANK + SUZLON + TCS + TMPV + TRENT,HDFCBANK,SUZLON,TCS,TMPV,TRENT,2010000.0,9686096.82,7676096.82,16.87,4.82,1,15% - 18% (Solid Alpha),4
558,HDFCBANK + SUZLON + TMPV + TRENT + YESBANK,HDFCBANK,SUZLON,TMPV,TRENT,YESBANK,2010000.0,9017811.25,7007811.25,16.15,4.49,1,15% - 18% (Solid Alpha),4
559,LT + RELIANCE + SUZLON + TCS + YESBANK,LT,RELIANCE,SUZLON,TCS,YESBANK,2010000.0,6137293.71,4127293.71,12.24,3.05,1,12% - 15% (Index Level),3
560,BAJFINANCE + HDFCBANK + MARUTI + RELIANCE + SUZLON,BAJFINANCE,HDFCBANK,MARUTI,RELIANCE,SUZLON,2010000.0,24472585.19,22462585.19,26.06,12.18,1,> 22% (Exceptional),6
561,ICICIBANK + M&M + SBIN + TITAN + TRENT,ICICIBANK,M&M,SBIN,TITAN,TRENT,2010000.0,15874644.46,13864644.46,21.79,7.9,1,18% - 22% (High Alpha),5
562,ICICIBANK + INFY + M&M + MARUTI + TRENT,ICICIBANK,INFY,M&M,MARUTI,TRENT,2010000.0,12157197.78,10147197.78,19.14,6.05,1,18% - 22% (High Alpha),5
563,ASIANPAINT + M&M + RELIANCE + TATAPOWER + TITAN,ASIANPAINT,M&M,RELIANCE,TATAPOWER,TITAN,2010000.0,11594923.49,9584923.49,18.67,5.77,1,18% - 22% (High Alpha),5
564,ITC + SBIN + TCS + TMPV + TRENT,ITC,SBIN,TCS,TMPV,TRENT,2010000.0,9017210.76,7007210.76,16.15,4.49,1,15% - 18% (Solid Alpha),4
565,ASIANPAINT + ICICIBANK + INFY + SUZLON + TCS,ASIANPAINT,ICICIBANK,INFY,SUZLON,TCS,2010000.0,7021552.12,5011552.12,13.62,3.49,1,12% - 15% (Index Level),3
566,BAJFINANCE + INFY + RELIANCE + SUZLON + TCS,BAJFINANCE,INFY,RELIANCE,SUZLON,TCS,2010000.0,23506143.12,21496143.12,25.66,11.69,1,> 22% (Exceptional),6
567,ICICIBANK + MARUTI + SBIN + SUZLON + TITAN,ICICIBANK,MARUTI,SBIN,SUZLON,TITAN,2010000.0,11738711.81,9728711.81,18.79,5.84,1,18% - 22% (High Alpha),5
568,LT + M&M + RELIANCE + SBIN + TMPV,LT,M&M,RELIANCE,SBIN,TMPV,2010000.0,7299292.39,5289292.39,14.01,3.63,1,12% - 15% (Index Level),3
569,ITC + LT + M&M + SUZLON + YESBANK,ITC,LT,M&M,SUZLON,YESBANK,2010000.0,6560011.84,4550011.84,12.92,3.26,1,12% - 15% (Index Level),3
570,INFY + MARUTI + RELIANCE + TATAPOWER + TITAN,INFY,MARUTI,RELIANCE,TATAPOWER,TITAN,2010000.0,10586002.66,8576002.66,17.76,5.27,1,15% - 18% (Solid Alpha),4
571,HDFCBANK + ICICIBANK + IDEA + MARUTI + TITAN,HDFCBANK,ICICIBANK,IDEA,MARUTI,TITAN,2010000.0,9972123.89,7962123.89,17.16,4.96,1,15% - 18% (Solid Alpha),4
572,ASIANPAINT + ICICIBANK + M&M + MARUTI + RELIANCE,ASIANPAINT,ICICIBANK,M&M,MARUTI,RELIANCE,2010000.0,8790458.36,6780458.36,15.89,4.37,1,15% - 18% (Solid Alpha),4
573,BAJFINANCE + ICICIBANK + ITC + TCS + YESBANK,BAJFINANCE,ICICIBANK,ITC,TCS,YESBANK,2010000.0,22227829.55,20217829.55,25.11,11.06,1,> 22% (Exceptional),6
574,LT + MARUTI + TATAPOWER + TCS + YESBANK,LT,MARUTI,TATAPOWER,TCS,YESBANK,2010000.0,6186280.03,4176280.03,12.32,3.08,1,12% - 15% (Index Level),3
575,BAJFINANCE + LT + SUZLON + TITAN + TRENT,BAJFINANCE,LT,SUZLON,TITAN,TRENT,2010000.0,31992096.29,29982096.29,28.71,15.92,1,> 22% (Exceptional),6
576,BAJFINANCE + ICICIBANK + IDEA + RELIANCE + TMPV,BAJFINANCE,ICICIBANK,IDEA,RELIANCE,TMPV,2010000.0,22635187.22,20625187.22,25.29,11.26,1,> 22% (Exceptional),6
577,BAJFINANCE + HDFCBANK + INFY + ITC + TATAPOWER,BAJFINANCE,HDFCBANK,INFY,ITC,TATAPOWER,2010000.0,22756273.16,20746273.16,25.34,11.32,1,> 22% (Exceptional),6
578,ASIANPAINT + ITC + M&M + RELIANCE + TMPV,ASIANPAINT,ITC,M&M,RELIANCE,TMPV,2010000.0,6290030.85,4280030.85,12.49,3.13,1,12% - 15% (Index Level),3
579,ASIANPAINT + BAJFINANCE + ITC + LT + TCS,ASIANPAINT,BAJFINANCE,ITC,LT,TCS,2010000.0,23104431.61,21094431.61,25.49,11.49,1,> 22% (Exceptional),6
580,ASIANPAINT + HDFCBANK + ICICIBANK + SBIN + SUZLON,ASIANPAINT,HDFCBANK,ICICIBANK,SBIN,SUZLON,2010000.0,7812733.98,5802733.98,14.7,3.89,1,12% - 15% (Index Level),3
581,BAJFINANCE + ICICIBANK + RELIANCE + TCS + TRENT,BAJFINANCE,ICICIBANK,RELIANCE,TCS,TRENT,2010000.0,28177924.56,26167924.56,27.45,14.02,1,> 22% (Exceptional),6
582,ICICIBANK + INFY + M&M + TITAN + TMPV,ICICIBANK,INFY,M&M,TITAN,TMPV,2010000.0,10302528.1,8292528.1,17.49,5.13,1,15% - 18% (Solid Alpha),4
583,INFY + M&M + MARUTI + RELIANCE + TITAN,INFY,M&M,MARUTI,RELIANCE,TITAN,2010000.0,11138395.63,9128395.63,18.27,5.54,1,18% - 22% (High Alpha),5
584,ASIANPAINT + HDFCBANK + SBIN + TATAPOWER + TRENT,ASIANPAINT,HDFCBANK,SBIN,TATAPOWER,TRENT,2010000.0,11150250.55,9140250.55,18.28,5.55,1,18% - 22% (High Alpha),5
585,ICICIBANK + IDEA + M&M + MARUTI + SUZLON,ICICIBANK,IDEA,M&M,MARUTI,SUZLON,2010000.0,7954120.96,5944120.96,14.88,3.96,1,12% - 15% (Index Level),3
586,HDFCBANK + LT + M&M + SUZLON + TCS,HDFCBANK,LT,M&M,SUZLON,TCS,2010000.0,7661578.33,5651578.33,14.5,3.81,1,12% - 15% (Index Level),3
587,INFY + SUZLON + TCS + TITAN + YESBANK,INFY,SUZLON,TCS,TITAN,YESBANK,2010000.0,8719246.1,6709246.1,15.81,4.34,1,15% - 18% (Solid Alpha),4
588,IDEA + MARUTI + RELIANCE + TATAPOWER + TMPV,IDEA,MARUTI,RELIANCE,TATAPOWER,TMPV,2010000.0,5654703.98,3644703.98,11.39,2.81,1,8% - 12% (Moderate),2
589,BAJFINANCE + HDFCBANK + IDEA + ITC + TCS,BAJFINANCE,HDFCBANK,IDEA,ITC,TCS,2010000.0,21522713.81,19512713.81,24.79,10.71,1,> 22% (Exceptional),6
590,HDFCBANK + INFY + ITC + RELIANCE + TATAPOWER,HDFCBANK,INFY,ITC,RELIANCE,TATAPOWER,2010000.0,5912481.77,3902481.77,11.85,2.94,1,8% - 12% (Moderate),2
591,ICICIBANK + ITC + SUZLON + TATAPOWER + YESBANK,ICICIBANK,ITC,SUZLON,TATAPOWER,YESBANK,2010000.0,6307839.35,4297839.35,12.52,3.14,1,12% - 15% (Index Level),3
