SIP_Date,Ticker,Year_Month,Year,Month_Number,SIP_Buy_Price,SIP_Close_Price,Day_of_Month_Executed
2021-09-01,ITC.NS,2021-09,2021,9,164.9583,201.7307,1
2021-10-01,ITC.NS,2021-10,2021,10,185.3123,226.6221,1
2021-11-01,ITC.NS,2021-11,2021,11,178.6194,218.4373,1
2021-12-01,ITC.NS,2021-12,2021,12,174.7219,213.6709,1
2022-01-03,ITC.NS,2022-01,2022,1,172.5172,210.9747,3
2022-02-01,ITC.NS,2022-02,2022,2,179.3281,219.3039,1
2022-03-02,ITC.NS,2022-03,2022,3,173.5969,207.3157,2
2022-04-01,ITC.NS,2022-04,2022,4,204.2364,243.9064,1
2022-05-02,ITC.NS,2022-05,2022,5,212.1784,253.3911,2
2022-06-01,ITC.NS,2022-06,2022,6,224.5376,261.7685,1
2022-07-01,ITC.NS,2022-07,2022,7,234.8622,273.805,1
2022-08-01,ITC.NS,2022-08,2022,8,253.9832,296.0964,1
2022-09-01,ITC.NS,2022-09,2022,9,262.3254,305.8219,1
2022-10-03,ITC.NS,2022-10,2022,10,267.9419,312.3697,3
2022-11-01,ITC.NS,2022-11,2022,11,288.6735,336.5389,1
2022-12-01,ITC.NS,2022-12,2022,12,280.4552,326.9579,1
2023-01-02,ITC.NS,2023-01,2023,1,274.9213,320.5063,2
2023-02-01,ITC.NS,2023-02,2023,2,298.5025,347.9976,1
2023-03-01,ITC.NS,2023-03,2023,3,317.9177,364.656,1
2023-04-03,ITC.NS,2023-04,2023,4,318.0856,364.8486,3
2023-05-02,ITC.NS,2023-05,2023,5,356.3247,408.7094,2
2023-06-01,ITC.NS,2023-06,2023,6,377.4182,423.3938,1
2023-07-03,ITC.NS,2023-07,2023,7,397.6325,446.0705,3
2023-08-01,ITC.NS,2023-08,2023,8,398.9629,447.563,1
2023-09-01,ITC.NS,2023-09,2023,9,378.577,424.6938,1
2023-10-03,ITC.NS,2023-10,2023,10,377.4611,423.442,3
2023-11-01,ITC.NS,2023-11,2023,11,367.4613,412.224,1
2023-12-01,ITC.NS,2023-12,2023,12,386.0876,433.1193,1
2024-01-01,ITC.NS,2024-01,2024,1,401.7525,450.6925,1
2024-02-01,ITC.NS,2024-02,2024,2,380.165,426.4752,1
2024-03-01,ITC.NS,2024-03,2024,3,356.8602,394.3138,1
2024-04-01,ITC.NS,2024-04,2024,4,371.8492,410.8759,1
2024-05-02,ITC.NS,2024-05,2024,5,382.568,422.7198,2
2024-06-03,ITC.NS,2024-06,2024,6,375.0299,414.3906,3
2024-07-01,ITC.NS,2024-07,2024,7,380.7889,413.1388,1
2024-08-01,ITC.NS,2024-08,2024,8,438.1669,475.3913,1
2024-09-02,ITC.NS,2024-09,2024,9,452.6778,491.1349,2
2024-10-01,ITC.NS,2024-10,2024,10,458.136,497.0569,1
2024-11-01,ITC.NS,2024-11,2024,11,435.1493,472.1173,1
2024-12-02,ITC.NS,2024-12,2024,12,423.5229,459.5031,2
2025-01-01,ITC.NS,2025-01,2025,1,429.5136,466.0028,1
2025-02-01,ITC.NS,2025-02,2025,2,426.3311,462.55,1
2025-03-03,ITC.NS,2025-03,2025,3,372.1109,397.45,3
2025-04-01,ITC.NS,2025-04,2025,4,380.7244,406.65,1
2025-05-02,ITC.NS,2025-05,2025,5,402.1176,429.5,2
2025-06-02,ITC.NS,2025-06,2025,6,399.8009,419.3,2
2025-07-01,ITC.NS,2025-07,2025,7,395.7963,415.1,1
2025-08-01,ITC.NS,2025-08,2025,8,397.0835,416.45,1
2025-09-01,ITC.NS,2025-09,2025,9,386.9764,405.85,1
2025-10-01,ITC.NS,2025-10,2025,10,386.7381,405.6,1
2025-11-03,ITC.NS,2025-11,2025,11,394.6998,413.95,3
2025-12-01,ITC.NS,2025-12,2025,12,385.4508,404.25,1
2026-01-01,ITC.NS,2026-01,2026,1,346.9296,363.85,1
2026-02-02,ITC.NS,2026-02,2026,2,300.0652,314.7,2
2026-03-02,ITC.NS,2026-03,2026,3,306.5486,314.9,2
2026-04-01,ITC.NS,2026-04,2026,4,283.9639,291.7,1
2026-05-01,ITC.NS,2026-05,2026,5,306.5486,314.9,1
2026-06-01,ITC.NS,2026-06,2026,6,279.65,279.65,1
2026-07-01,ITC.NS,2026-07,2026,7,290.3,290.3,1
2026-08-03,ITC.NS,2026-08,2026,8,287.0,287.0,3
2026-09-01,ITC.NS,2026-09,2026,9,266.6,266.6,1
2010-01-04,LT.NS,2010-01,2010,1,597.9639,751.7333,4
2010-02-01,LT.NS,2010-02,2010,2,501.0432,629.8889,1
2010-03-02,LT.NS,2010-03,2010,3,560.4895,704.6222,2
2010-04-01,LT.NS,2010-04,2010,4,583.5753,733.6445,1
2010-05-03,LT.NS,2010-05,2010,5,562.7875,707.5111,3
2010-06-01,LT.NS,2010-06,2010,6,563.3884,708.2667,1
2010-07-01,LT.NS,2010-07,2010,7,634.2893,797.4,1
2010-08-02,LT.NS,2010-08,2010,8,640.7059,805.4667,2
2010-09-01,LT.NS,2010-09,2010,9,652.8307,814.9778,1
2010-10-01,LT.NS,2010-10,2010,10,747.1575,932.7333,1
2010-11-01,LT.NS,2010-11,2010,11,741.9597,926.2444,1
2010-12-01,LT.NS,2010-12,2010,12,722.4678,901.9111,1
2011-01-03,LT.NS,2011-01,2011,1,705.0941,880.2222,3
2011-02-01,LT.NS,2011-02,2011,2,561.9747,701.5555,1
2011-03-01,LT.NS,2011-03,2011,3,573.6343,716.1111,1
2011-04-01,LT.NS,2011-04,2011,4,586.38,732.0222,1
2011-05-02,LT.NS,2011-05,2011,5,571.3024,713.2,2
2011-06-01,LT.NS,2011-06,2011,6,599.8729,748.8666,1
2011-07-01,LT.NS,2011-07,2011,7,643.5029,803.3333,1
2011-08-01,LT.NS,2011-08,2011,8,628.0161,784.0,1
2011-09-02,LT.NS,2011-09,2011,9,578.0985,715.2444,2
2011-10-03,LT.NS,2011-10,2011,10,473.8877,586.3111,3
2011-11-01,LT.NS,2011-11,2011,11,499.3387,617.8,1
2011-12-01,LT.NS,2011-12,2011,12,465.0508,575.3777,1
2012-01-02,LT.NS,2012-01,2012,1,362.4746,448.4667,2
2012-02-01,LT.NS,2012-02,2012,2,483.0479,597.6445,1
2012-03-01,LT.NS,2012-03,2012,3,459.0519,567.9556,1
2012-04-02,LT.NS,2012-04,2012,4,478.6474,592.2,2
2012-05-02,LT.NS,2012-05,2012,5,436.2231,539.7111,2
2012-06-01,LT.NS,2012-06,2012,6,407.6828,504.4,1
2012-07-02,LT.NS,2012-07,2012,7,502.7514,622.0222,2
2012-08-01,LT.NS,2012-08,2012,8,496.4829,614.2667,1
2012-09-03,LT.NS,2012-09,2012,9,491.3352,600.9333,3
2012-10-01,LT.NS,2012-10,2012,10,583.8534,714.0889,1
2012-11-01,LT.NS,2012-11,2012,11,592.8108,725.0444,1
2012-12-03,LT.NS,2012-12,2012,12,605.8928,741.0444,3
2013-01-01,LT.NS,2013-01,2013,1,590.467,722.1778,1
2013-02-01,LT.NS,2013-02,2013,2,557.199,681.4889,1
2013-03-01,LT.NS,2013-03,2013,3,508.9048,622.4222,1
2013-04-01,LT.NS,2013-04,2013,4,508.2506,621.6222,1
2013-05-02,LT.NS,2013-05,2013,5,563.9942,689.8,2
2013-06-03,LT.NS,2013-06,2013,6,504.1264,616.5778,3
2013-07-01,LT.NS,2013-07,2013,7,527.5103,645.1778,1
2013-08-01,LT.NS,2013-08,2013,8,460.5926,563.3333,1
2013-09-02,LT.NS,2013-09,2013,9,402.8536,485.1,2
2013-10-01,LT.NS,2013-10,2013,10,442.9092,533.3333,1
2013-11-01,LT.NS,2013-11,2013,11,543.7818,654.8,1
2013-12-02,LT.NS,2013-12,2013,12,592.4186,713.3666,2
2014-01-01,LT.NS,2014-01,2014,1,591.5881,712.3666,1
2014-02-03,LT.NS,2014-02,2014,2,542.1761,652.8666,3
2014-03-03,LT.NS,2014-03,2014,3,607.6438,731.7,3
2014-04-01,LT.NS,2014-04,2014,4,708.1287,852.7,1
2014-05-02,LT.NS,2014-05,2014,5,699.5473,842.3666,2
2014-06-02,LT.NS,2014-06,2014,6,911.2855,1097.3334,2
2014-07-01,LT.NS,2014-07,2014,7,955.7703,1150.9,1
2014-08-01,LT.NS,2014-08,2014,8,813.1259,979.1334,1
2014-09-01,LT.NS,2014-09,2014,9,881.7161,1051.5667,1
2014-10-01,LT.NS,2014-10,2014,10,808.7685,964.5667,1
2014-11-03,LT.NS,2014-11,2014,11,926.6865,1105.2,3
2014-12-01,LT.NS,2014-12,2014,12,906.6747,1081.3334,1
2015-01-01,LT.NS,2015-01,2015,1,840.1275,1001.9667,1
2015-02-02,LT.NS,2015-02,2015,2,969.896,1156.7333,2
2015-03-02,LT.NS,2015-03,2015,3,1031.9436,1230.7333,2
2015-04-01,LT.NS,2015-04,2015,4,969.4209,1156.1666,1
2015-05-04,LT.NS,2015-05,2015,5,910.7552,1086.2,4
2015-06-01,LT.NS,2015-06,2015,6,953.378,1137.0333,1
2015-07-01,LT.NS,2015-07,2015,7,1012.7144,1207.8,1
2015-08-03,LT.NS,2015-08,2015,8,994.6594,1186.2667,3
2015-09-01,LT.NS,2015-09,2015,9,879.7627,1038.6,1
2015-10-01,LT.NS,2015-10,2015,10,841.4754,993.4,1
2015-11-02,LT.NS,2015-11,2015,11,784.1855,925.7667,2
2015-12-01,LT.NS,2015-12,2015,12,770.7454,909.9,1
2016-01-01,LT.NS,2016-01,2016,1,728.0251,859.4667,1
2016-02-01,LT.NS,2016-02,2016,2,633.6335,748.0333,1
2016-03-01,LT.NS,2016-03,2016,3,634.7065,749.3,1
2016-04-01,LT.NS,2016-04,2016,4,699.0553,825.2667,1
2016-05-02,LT.NS,2016-05,2016,5,706.3118,833.8333,2
2016-06-01,LT.NS,2016-06,2016,6,827.3293,976.7,1
2016-07-01,LT.NS,2016-07,2016,7,871.1509,1028.4333,1
2016-08-01,LT.NS,2016-08,2016,8,843.5083,995.8,1
2016-09-01,LT.NS,2016-09,2016,9,861.54,1004.7333,1
2016-10-03,LT.NS,2016-10,2016,10,840.7318,980.4667,3
2016-11-01,LT.NS,2016-11,2016,11,836.4158,975.4333,1
2016-12-01,LT.NS,2016-12,2016,12,793.6561,925.5667,1
2017-01-02,LT.NS,2017-01,2017,1,777.221,906.4,2
2017-02-01,LT.NS,2017-02,2017,2,851.9078,993.5,1
2017-03-01,LT.NS,2017-03,2017,3,843.8473,984.1,1
2017-04-03,LT.NS,2017-04,2017,4,949.5177,1107.3334,3
2017-05-02,LT.NS,2017-05,2017,5,990.1334,1154.7,2
2017-06-01,LT.NS,2017-06,2017,6,1024.8616,1195.2,1
2017-07-03,LT.NS,2017-07,2017,7,964.5235,1124.8334,3
2017-08-01,LT.NS,2017-08,2017,8,1032.9152,1190.05,1
2017-09-01,LT.NS,2017-09,2017,9,1000.8828,1139.2,1
2017-10-03,LT.NS,2017-10,2017,10,997.105,1134.9,3
2017-11-01,LT.NS,2017-11,2017,11,1067.7433,1215.3,1
2017-12-01,LT.NS,2017-12,2017,12,1064.5364,1211.65,1
2018-01-01,LT.NS,2018-01,2018,1,1107.6309,1260.7,1
2018-02-01,LT.NS,2018-02,2018,2,1278.8668,1455.6,1
2018-03-01,LT.NS,2018-03,2018,3,1155.5137,1315.2,1
2018-04-02,LT.NS,2018-04,2018,4,1173.7444,1335.95,2
2018-05-02,LT.NS,2018-05,2018,5,1232.7852,1403.15,2
2018-06-01,LT.NS,2018-06,2018,6,1205.7687,1372.4,1
2018-07-02,LT.NS,2018-07,2018,7,1103.4576,1255.95,2
2018-08-01,LT.NS,2018-08,2018,8,1140.4022,1298.0,1
2018-09-03,LT.NS,2018-09,2018,9,1212.8009,1363.0,3
2018-10-01,LT.NS,2018-10,2018,10,1110.5624,1248.1,1
2018-11-01,LT.NS,2018-11,2018,11,1180.5458,1326.75,1
2018-12-03,LT.NS,2018-12,2018,12,1270.1931,1427.5,3
2019-01-01,LT.NS,2019-01,2019,1,1283.0065,1441.9,1
2019-02-01,LT.NS,2019-02,2019,2,1178.6326,1324.6,1
2019-03-01,LT.NS,2019-03,2019,3,1164.351,1308.55,1
2019-04-01,LT.NS,2019-04,2019,4,1256.5792,1412.2,1
2019-05-02,LT.NS,2019-05,2019,5,1209.0192,1358.75,2
2019-06-03,LT.NS,2019-06,2019,6,1387.5582,1559.4,3
2019-07-01,LT.NS,2019-07,2019,7,1385.1111,1556.65,1
2019-08-01,LT.NS,2019-08,2019,8,1224.0277,1358.05,1
2019-09-03,LT.NS,2019-09,2019,9,1166.6593,1294.4,3
2019-10-01,LT.NS,2019-10,2019,10,1319.5669,1464.05,1
2019-11-01,LT.NS,2019-11,2019,11,1306.3625,1449.4,1
2019-12-02,LT.NS,2019-12,2019,12,1201.7654,1333.35,2
2020-01-01,LT.NS,2020-01,2020,1,1180.6746,1309.95,1
2020-02-03,LT.NS,2020-02,2020,2,1159.6742,1286.65,3
2020-03-02,LT.NS,2020-03,2020,3,1046.3341,1160.9,2
2020-04-01,LT.NS,2020-04,2020,4,707.7057,774.35,1
2020-05-04,LT.NS,2020-05,2020,5,777.4391,850.65,4
2020-06-01,LT.NS,2020-06,2020,6,848.2691,928.15,1
2020-07-01,LT.NS,2020-07,2020,7,844.7504,924.3,1
2020-08-03,LT.NS,2020-08,2020,8,837.0734,915.9,3
2020-09-01,LT.NS,2020-09,2020,9,880.6134,955.2,1
2020-10-01,LT.NS,2020-10,2020,10,832.3051,902.8,1
2020-11-02,LT.NS,2020-11,2020,11,856.7357,929.3,2
2020-12-01,LT.NS,2020-12,2020,12,1048.729,1115.95,1
2021-01-01,LT.NS,2021-01,2021,1,1218.8732,1297.0,1
2021-02-01,LT.NS,2021-02,2021,2,1361.5763,1448.85,1
2021-03-01,LT.NS,2021-03,2021,3,1384.1306,1472.85,1
2021-04-01,LT.NS,2021-04,2021,4,1357.5824,1444.6,1
2021-05-03,LT.NS,2021-05,2021,5,1261.6324,1342.5,3
2021-06-01,LT.NS,2021-06,2021,6,1385.8223,1474.65,1
2021-07-01,LT.NS,2021-07,2021,7,1402.4091,1492.3,1
2021-08-02,LT.NS,2021-08,2021,8,1533.8989,1613.95,2
2021-09-01,LT.NS,2021-09,2021,9,1602.7555,1686.4,1
2021-10-01,LT.NS,2021-10,2021,10,1612.7347,1696.9,1
2021-11-01,LT.NS,2021-11,2021,11,1706.3016,1795.35,1
2021-12-01,LT.NS,2021-12,2021,12,1697.4155,1786.0,1
2022-01-03,LT.NS,2022-01,2022,1,1827.4777,1922.85,3
2022-02-01,LT.NS,2022-02,2022,2,1891.7722,1990.5,1
2022-03-02,LT.NS,2022-03,2022,3,1695.99,1784.5,2
2022-04-01,LT.NS,2022-04,2022,4,1701.312,1790.1,1
2022-05-02,LT.NS,2022-05,2022,5,1596.1503,1679.45,2
2022-06-01,LT.NS,2022-06,2022,6,1566.2601,1648.0,1
2022-07-01,LT.NS,2022-07,2022,7,1494.1724,1572.15,1
2022-08-01,LT.NS,2022-08,2022,8,1746.7783,1814.7,1
2022-09-01,LT.NS,2022-09,2022,9,1841.351,1912.95,1
2022-10-03,LT.NS,2022-10,2022,10,1751.2063,1819.3,3
2022-11-01,LT.NS,2022-11,2022,11,1948.6776,2024.45,1
2022-12-01,LT.NS,2022-12,2022,12,2025.4908,2104.25,1
2023-01-02,LT.NS,2023-01,2023,1,2011.2446,2089.45,2
2023-02-01,LT.NS,2023-02,2023,2,2065.2451,2145.55,1
2023-03-01,LT.NS,2023-03,2023,3,2036.1273,2115.3,1
2023-04-03,LT.NS,2023-04,2023,4,2088.9243,2170.1499,3
2023-05-02,LT.NS,2023-05,2023,5,2295.2034,2384.45,2
2023-06-01,LT.NS,2023-06,2023,6,2125.165,2207.8,1
2023-07-03,LT.NS,2023-07,2023,7,2362.1982,2454.05,3
2023-08-01,LT.NS,2023-08,2023,8,2566.8411,2666.6499,1
2023-09-01,LT.NS,2023-09,2023,9,2630.5583,2702.1001,1
2023-10-03,LT.NS,2023-10,2023,10,2991.8813,3073.25,3
2023-11-01,LT.NS,2023-11,2023,11,2818.6428,2895.3,1
2023-12-01,LT.NS,2023-12,2023,12,3106.1729,3190.6499,1
2024-01-01,LT.NS,2024-01,2024,1,3432.1086,3525.45,1
2024-02-01,LT.NS,2024-02,2024,2,3308.0332,3398.0,1
2024-03-01,LT.NS,2024-03,2024,3,3537.2981,3633.5,1
2024-04-01,LT.NS,2024-04,2024,4,3736.3835,3838.0,1
2024-05-02,LT.NS,2024-05,2024,5,3504.198,3599.5,2
2024-06-03,LT.NS,2024-06,2024,6,3793.9673,3897.1499,3
2024-07-01,LT.NS,2024-07,2024,7,3460.1675,3526.55,1
2024-08-01,LT.NS,2024-08,2024,8,3708.1597,3779.3,1
2024-09-02,LT.NS,2024-09,2024,9,3613.7708,3683.1001,2
2024-10-01,LT.NS,2024-10,2024,10,3584.7278,3653.5,1
2024-11-01,LT.NS,2024-11,2024,11,3558.0889,3626.3501,1
2024-12-02,LT.NS,2024-12,2024,12,3634.3262,3704.05,2
2025-01-01,LT.NS,2025-01,2025,1,3598.4644,3667.5,1
2025-02-01,LT.NS,2025-02,2025,2,3382.6055,3447.5,1
2025-03-03,LT.NS,2025-03,2025,3,3137.1152,3197.3,3
2025-04-01,LT.NS,2025-04,2025,4,3372.1069,3436.8,1
2025-05-02,LT.NS,2025-05,2025,5,3272.125,3334.8999,2
2025-06-02,LT.NS,2025-06,2025,6,3610.3367,3679.6001,2
2025-07-01,LT.NS,2025-07,2025,7,3631.2324,3666.7,1
2025-08-01,LT.NS,2025-08,2025,8,3552.6006,3587.3,1
2025-09-01,LT.NS,2025-09,2025,9,3563.593,3598.3999,1
2025-10-01,LT.NS,2025-10,2025,10,3634.7976,3670.3,1
2025-11-03,LT.NS,2025-11,2025,11,3941.9971,3980.5,3
2025-12-01,LT.NS,2025-12,2025,12,4033.8003,4073.2,1
2026-01-01,LT.NS,2026-01,2026,1,4100.3501,4140.3999,1
2026-02-02,LT.NS,2026-02,2026,2,3883.3699,3921.3,2
2026-03-02,LT.NS,2026-03,2026,3,4027.3633,4066.7,2
2026-04-01,LT.NS,2026-04,2026,4,3572.605,3607.5,1
2026-05-01,LT.NS,2026-05,2026,5,3975.1731,4014.0,1
2026-06-01,LT.NS,2026-06,2026,6,4010.8,4010.8,1
2026-07-01,LT.NS,2026-07,2026,7,4092.6001,4092.6001,1
2026-08-03,LT.NS,2026-08,2026,8,4025.0,4025.0,3
2026-09-01,LT.NS,2026-09,2026,9,3980.1001,3980.1001,1
2010-01-04,M&M.NS,2010-01,2010,1,234.5592,282.4625,4
2010-02-01,M&M.NS,2010-02,2010,2,217.3906,261.7875,1
2010-03-02,M&M.NS,2010-03,2010,3,219.4355,264.25,2
2010-04-01,M&M.NS,2010-04,2010,4,221.8228,267.125,1
2010-05-03,M&M.NS,2010-05,2010,5,218.086,262.625,3
2010-06-01,M&M.NS,2010-06,2010,6,234.279,282.125,1
2010-07-01,M&M.NS,2010-07,2010,7,255.4129,307.575,1
2010-08-02,M&M.NS,2010-08,2010,8,278.8779,330.7,2
2010-09-01,M&M.NS,2010-09,2010,9,265.7014,315.075,1
2010-10-01,M&M.NS,2010-10,2010,10,301.7945,357.875,1
2010-11-01,M&M.NS,2010-11,2010,11,323.1931,383.25,1
2010-12-01,M&M.NS,2010-12,2010,12,338.3724,401.25,1
2011-01-03,M&M.NS,2011-01,2011,1,332.0688,393.775,3
2011-02-01,M&M.NS,2011-02,2011,2,297.5991,352.9,1
2011-03-01,M&M.NS,2011-03,2011,3,280.1007,332.15,1
2011-04-01,M&M.NS,2011-04,2011,4,299.8127,355.525,1
2011-05-02,M&M.NS,2011-05,2011,5,312.7152,370.825,2
2011-06-01,M&M.NS,2011-06,2011,6,284.9708,337.925,1
2011-07-01,M&M.NS,2011-07,2011,7,291.696,345.9,1
2011-08-01,M&M.NS,2011-08,2011,8,313.2182,365.475,1
2011-09-02,M&M.NS,2011-09,2011,9,327.8518,382.55,2
2011-10-03,M&M.NS,2011-10,2011,10,347.2632,405.2,3
2011-11-01,M&M.NS,2011-11,2011,11,357.3974,417.025,1
2011-12-01,M&M.NS,2011-12,2011,12,312.7682,364.95,1
2012-01-02,M&M.NS,2012-01,2012,1,288.8146,337.0,2
2012-02-01,M&M.NS,2012-02,2012,2,295.1994,344.45,1
2012-03-01,M&M.NS,2012-03,2012,3,292.1356,340.875,1
2012-04-02,M&M.NS,2012-04,2012,4,304.5194,355.325,2
2012-05-02,M&M.NS,2012-05,2012,5,306.5977,357.75,2
2012-06-01,M&M.NS,2012-06,2012,6,276.4521,322.575,1
2012-07-02,M&M.NS,2012-07,2012,7,306.3406,357.45,2
2012-08-01,M&M.NS,2012-08,2012,8,304.7198,349.475,1
2012-09-03,M&M.NS,2012-09,2012,9,330.1367,378.625,3
2012-10-01,M&M.NS,2012-10,2012,10,376.5237,431.825,1
2012-11-01,M&M.NS,2012-11,2012,11,392.2839,449.9,1
2012-12-03,M&M.NS,2012-12,2012,12,417.5047,478.825,3
2013-01-01,M&M.NS,2013-01,2013,1,410.5946,470.9,1
2013-02-01,M&M.NS,2013-02,2013,2,386.3111,443.05,1
2013-03-01,M&M.NS,2013-03,2013,3,386.7472,443.55,1
2013-04-01,M&M.NS,2013-04,2013,4,373.6681,428.55,1
2013-05-02,M&M.NS,2013-05,2013,5,415.739,476.8,2
2013-06-03,M&M.NS,2013-06,2013,6,424.5455,486.9,3
2013-07-01,M&M.NS,2013-07,2013,7,430.1914,493.375,1
2013-08-01,M&M.NS,2013-08,2013,8,385.5578,435.75,1
2013-09-02,M&M.NS,2013-09,2013,9,338.9061,383.025,2
2013-10-01,M&M.NS,2013-10,2013,10,367.9943,415.9,1
2013-11-01,M&M.NS,2013-11,2013,11,409.3595,462.65,1
2013-12-02,M&M.NS,2013-12,2013,12,424.7995,480.1,2
2014-01-01,M&M.NS,2014-01,2014,1,419.402,474.0,1
2014-02-03,M&M.NS,2014-02,2014,2,391.4641,442.425,3
2014-03-03,M&M.NS,2014-03,2014,3,421.2823,476.125,3
2014-04-01,M&M.NS,2014-04,2014,4,442.4737,500.075,1
2014-05-02,M&M.NS,2014-05,2014,5,468.0005,528.925,2
2014-06-02,M&M.NS,2014-06,2014,6,548.2532,619.625,2
2014-07-01,M&M.NS,2014-07,2014,7,528.3669,597.15,1
2014-08-01,M&M.NS,2014-08,2014,8,525.4724,587.075,1
2014-09-01,M&M.NS,2014-09,2014,9,628.0472,701.675,1
2014-10-01,M&M.NS,2014-10,2014,10,621.916,694.825,1
2014-11-03,M&M.NS,2014-11,2014,11,567.2721,633.775,3
2014-12-01,M&M.NS,2014-12,2014,12,579.6016,647.55,1
2015-01-01,M&M.NS,2015-01,2015,1,553.6223,618.525,1
2015-02-02,M&M.NS,2015-02,2015,2,555.4794,620.6,2
2015-03-02,M&M.NS,2015-03,2015,3,572.0159,639.075,2
2015-04-01,M&M.NS,2015-04,2015,4,537.9809,601.05,1
2015-05-04,M&M.NS,2015-05,2015,5,538.16,601.25,4
2015-06-01,M&M.NS,2015-06,2015,6,563.0429,629.05,1
2015-07-01,M&M.NS,2015-07,2015,7,576.4241,644.0,1
2015-08-03,M&M.NS,2015-08,2015,8,604.3869,668.95,3
2015-09-01,M&M.NS,2015-09,2015,9,531.7919,588.6,1
2015-10-01,M&M.NS,2015-10,2015,10,564.7014,625.025,1
2015-11-02,M&M.NS,2015-11,2015,11,546.0895,604.425,2
2015-12-01,M&M.NS,2015-12,2015,12,618.3911,684.45,1
2016-01-01,M&M.NS,2016-01,2016,1,571.613,632.675,1
2016-02-01,M&M.NS,2016-02,2016,2,553.995,613.175,1
2016-03-01,M&M.NS,2016-03,2016,3,572.8552,634.05,1
2016-04-01,M&M.NS,2016-04,2016,4,539.9232,597.6,1
2016-05-02,M&M.NS,2016-05,2016,5,603.7771,668.275,2
2016-06-01,M&M.NS,2016-06,2016,6,602.5123,666.875,1
2016-07-01,M&M.NS,2016-07,2016,7,660.9453,731.55,1
2016-08-01,M&M.NS,2016-08,2016,8,669.6285,735.075,1
2016-09-01,M&M.NS,2016-09,2016,9,662.0676,726.775,1
2016-10-03,M&M.NS,2016-10,2016,10,657.6493,721.925,3
2016-11-01,M&M.NS,2016-11,2016,11,604.1302,663.175,1
2016-12-01,M&M.NS,2016-12,2016,12,528.4059,580.05,1
2017-01-02,M&M.NS,2017-01,2017,1,560.1533,614.9,2
2017-02-01,M&M.NS,2017-02,2017,2,593.2213,651.2,1
2017-03-01,M&M.NS,2017-03,2017,3,614.3329,674.375,1
2017-04-03,M&M.NS,2017-04,2017,4,585.9791,643.25,3
2017-05-02,M&M.NS,2017-05,2017,5,610.7801,670.475,2
2017-06-01,M&M.NS,2017-06,2017,6,649.1774,712.625,1
2017-07-03,M&M.NS,2017-07,2017,7,622.395,683.225,3
2017-08-01,M&M.NS,2017-08,2017,8,657.2052,714.625,1
2017-09-01,M&M.NS,2017-09,2017,9,619.6605,673.8,1
2017-10-03,M&M.NS,2017-10,2017,10,581.3571,632.15,3
2017-11-01,M&M.NS,2017-11,2017,11,621.1089,675.375,1
2017-12-01,M&M.NS,2017-12,2017,12,648.0776,704.7,1
2018-01-01,M&M.NS,2018-01,2018,1,684.8177,744.65,1
2018-02-01,M&M.NS,2018-02,2018,2,734.5707,798.75,1
2018-03-01,M&M.NS,2018-03,2018,3,673.6899,732.55,1
2018-04-02,M&M.NS,2018-04,2018,4,687.9446,748.05,2
2018-05-02,M&M.NS,2018-05,2018,5,793.7964,863.15,2
2018-06-01,M&M.NS,2018-06,2018,6,829.1568,901.6,1
2018-07-02,M&M.NS,2018-07,2018,7,815.4081,886.65,2
2018-08-01,M&M.NS,2018-08,2018,8,861.989,929.75,1
2018-09-03,M&M.NS,2018-09,2018,9,878.7236,947.8,3
2018-10-01,M&M.NS,2018-10,2018,10,785.8262,847.6,1
2018-11-01,M&M.NS,2018-11,2018,11,700.9485,756.05,1
2018-12-03,M&M.NS,2018-12,2018,12,705.584,761.05,3
2019-01-01,M&M.NS,2019-01,2019,1,716.9875,773.35,1
2019-02-01,M&M.NS,2019-02,2019,2,638.2288,688.4,1
2019-03-01,M&M.NS,2019-03,2019,3,602.3494,649.7,1
2019-04-01,M&M.NS,2019-04,2019,4,612.7331,660.9,1
2019-05-02,M&M.NS,2019-05,2019,5,598.8263,645.9,2
2019-06-03,M&M.NS,2019-06,2019,6,605.7797,653.4,3
2019-07-01,M&M.NS,2019-07,2019,7,611.8987,660.0,1
2019-08-01,M&M.NS,2019-08,2019,8,515.6642,548.55,1
2019-09-03,M&M.NS,2019-09,2019,9,484.5486,515.45,3
2019-10-01,M&M.NS,2019-10,2019,10,523.3256,556.7,1
2019-11-01,M&M.NS,2019-11,2019,11,554.3943,589.75,1
2019-12-02,M&M.NS,2019-12,2019,12,502.1276,534.15,2
2020-01-01,M&M.NS,2020-01,2020,1,504.4306,536.6,1
2020-02-03,M&M.NS,2020-02,2020,2,525.2057,558.7,3
2020-03-02,M&M.NS,2020-03,2020,3,430.8248,458.3,2
2020-04-01,M&M.NS,2020-04,2020,4,256.4926,272.85,1
2020-05-04,M&M.NS,2020-05,2020,5,335.6447,357.05,4
2020-06-01,M&M.NS,2020-06,2020,6,433.4569,461.1,1
2020-07-01,M&M.NS,2020-07,2020,7,469.0378,498.95,1
2020-08-03,M&M.NS,2020-08,2020,8,563.7589,597.15,3
2020-09-01,M&M.NS,2020-09,2020,9,573.5773,607.55,1
2020-10-01,M&M.NS,2020-10,2020,10,576.0319,610.15,1
2020-11-02,M&M.NS,2020-11,2020,11,562.7203,596.05,2
2020-12-01,M&M.NS,2020-12,2020,12,693.4757,734.55,1
2021-01-01,M&M.NS,2021-01,2021,1,691.4932,732.45,1
